Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[age]	Characteristics[developmental stage]	Characteristics[human leukocyte antigen]	Characteristics[cell type]	Characteristics[sex]	Characteristics[disease]	Characteristics[individual]	Characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Factor Value[organism part]	Factor Value[human leukocyte antigen]
PXD019643-Sample-197	Homo sapiens	skin	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 315	proteomic profiling by mass spectrometry	180928_AM_AUT01-DN03_Skin_Tue39L243_NA_DDA_3_400-1000mz_msms38_Refill.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/180928_AM_AUT01-DN03_Skin_Tue39L243_NA_DDA_3_400-1000mz_msms38_Refill.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	skin	Human leukocyte antigen class II
PXD019643-Sample-200	Homo sapiens	kidney	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN14	1	organism part	run 316	proteomic profiling by mass spectrometry	170506_AM_AUT01-DN14_Kidney_Tue39L243_10_DDA_1_400-1000mz_msms12_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/170506_AM_AUT01-DN14_Kidney_Tue39L243_10_DDA_1_400-1000mz_msms12_standard.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	kidney	Human leukocyte antigen class II
PXD019643-Sample-200	Homo sapiens	kidney	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN14	1	organism part	run 317	proteomic profiling by mass spectrometry	170506_AM_AUT01-DN14_Kidney_Tue39L243_10_DDA_2_400-1000mz_msms13_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/170506_AM_AUT01-DN14_Kidney_Tue39L243_10_DDA_2_400-1000mz_msms13_standard.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	kidney	Human leukocyte antigen class II
PXD019643-Sample-200	Homo sapiens	kidney	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN14	1	organism part	run 318	proteomic profiling by mass spectrometry	170506_AM_AUT01-DN14_Kidney_Tue39L243_10_DDA_3_400-1000mz_msms14_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/170506_AM_AUT01-DN14_Kidney_Tue39L243_10_DDA_3_400-1000mz_msms14_standard.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	kidney	Human leukocyte antigen class II
PXD019643-Sample-202	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 319	proteomic profiling by mass spectrometry	160331_DK_AUT01-DN03_Muscle_Tue39L243_8_DDA_1_400-1000mz_msms7_postSCX.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/160331_DK_AUT01-DN03_Muscle_Tue39L243_8_DDA_1_400-1000mz_msms7_postSCX.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class II
PXD019643-Sample-202	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 320	proteomic profiling by mass spectrometry	160331_DK_AUT01-DN03_Muscle_Tue39L243_8_DDA_2_400-1000mz_msms8_postSCX.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/160331_DK_AUT01-DN03_Muscle_Tue39L243_8_DDA_2_400-1000mz_msms8_postSCX.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class II
PXD019643-Sample-202	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 321	proteomic profiling by mass spectrometry	160331_DK_AUT01-DN03_Muscle_Tue39L243_8_DDA_3_400-1000mz_msms9_postSCX.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/160331_DK_AUT01-DN03_Muscle_Tue39L243_8_DDA_3_400-1000mz_msms9_postSCX.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class II
PXD019643-Sample-204	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN14	1	organism part	run 322	proteomic profiling by mass spectrometry	170617_AM_AUT01-DN14_Muscle_Tue39L243_10_DDA_1_400-1000mz_msms5_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/170617_AM_AUT01-DN14_Muscle_Tue39L243_10_DDA_1_400-1000mz_msms5_standard.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class II
PXD019643-Sample-204	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN14	1	organism part	run 323	proteomic profiling by mass spectrometry	170617_AM_AUT01-DN14_Muscle_Tue39L243_10_DDA_2_400-1000mz_msms6_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/170617_AM_AUT01-DN14_Muscle_Tue39L243_10_DDA_2_400-1000mz_msms6_standard.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class II
PXD019643-Sample-204	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN14	1	organism part	run 324	proteomic profiling by mass spectrometry	170617_AM_AUT01-DN14_Muscle_Tue39L243_10_DDA_3_400-1000mz_msms7_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/170617_AM_AUT01-DN14_Muscle_Tue39L243_10_DDA_3_400-1000mz_msms7_standard.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class II
PXD019643-Sample-207	Homo sapiens	pancreas	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN11	1	organism part	run 325	proteomic profiling by mass spectrometry	171124_AM_AUT01-DN11_Pancreas_Tue39L243_10_DDA_1_400-1000mz_msms27_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/171124_AM_AUT01-DN11_Pancreas_Tue39L243_10_DDA_1_400-1000mz_msms27_standard.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	pancreas	Human leukocyte antigen class II
PXD019643-Sample-207	Homo sapiens	pancreas	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN11	1	organism part	run 326	proteomic profiling by mass spectrometry	171124_AM_AUT01-DN11_Pancreas_Tue39L243_10_DDA_2_400-1000mz_msms28_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/171124_AM_AUT01-DN11_Pancreas_Tue39L243_10_DDA_2_400-1000mz_msms28_standard.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	pancreas	Human leukocyte antigen class II
PXD019643-Sample-207	Homo sapiens	pancreas	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN11	1	organism part	run 327	proteomic profiling by mass spectrometry	171124_AM_AUT01-DN11_Pancreas_Tue39L243_10_DDA_3_400-1000mz_msms29_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/171124_AM_AUT01-DN11_Pancreas_Tue39L243_10_DDA_3_400-1000mz_msms29_standard.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	pancreas	Human leukocyte antigen class II
PXD019643-Sample-208	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN13	1	organism part	run 328	proteomic profiling by mass spectrometry	161230_AM_AUT01-DN13_SmallIntestine_Tue39L243_10_DDA_1_400-1000mz_msms11_Ischemia-Jejunum.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/161230_AM_AUT01-DN13_SmallIntestine_Tue39L243_10_DDA_1_400-1000mz_msms11_Ischemia-Jejunum.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-208	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN13	1	organism part	run 329	proteomic profiling by mass spectrometry	161230_AM_AUT01-DN13_SmallIntestine_Tue39L243_10_DDA_2_400-1000mz_msms12_Ischemia-Jejunum.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/161230_AM_AUT01-DN13_SmallIntestine_Tue39L243_10_DDA_2_400-1000mz_msms12_Ischemia-Jejunum.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-208	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN13	1	organism part	run 330	proteomic profiling by mass spectrometry	161230_AM_AUT01-DN13_SmallIntestine_Tue39L243_10_DDA_3_400-1000mz_msms13_Ischemia-Jejunum.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/161230_AM_AUT01-DN13_SmallIntestine_Tue39L243_10_DDA_3_400-1000mz_msms13_Ischemia-Jejunum.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-209	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN13	1	organism part	run 331	proteomic profiling by mass spectrometry	181015_AM_AUT01-DN13_SmallIntestine_Tue39L243_10_DDA_1_400-1000mz_msms27_Duodenum.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/181015_AM_AUT01-DN13_SmallIntestine_Tue39L243_10_DDA_1_400-1000mz_msms27_Duodenum.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-209	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN13	1	organism part	run 332	proteomic profiling by mass spectrometry	181015_AM_AUT01-DN13_SmallIntestine_Tue39L243_10_DDA_2_400-1000mz_msms28_Duodenum.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/181015_AM_AUT01-DN13_SmallIntestine_Tue39L243_10_DDA_2_400-1000mz_msms28_Duodenum.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-210	Homo sapiens	brain	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN06	1	organism part	run 333	proteomic profiling by mass spectrometry	160927_AM_AUT01-DN06_Brain_Tue39L243_10_DDA_1_400-1000mz_msms43_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/160927_AM_AUT01-DN06_Brain_Tue39L243_10_DDA_1_400-1000mz_msms43_standard.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	brain	Human leukocyte antigen class II
PXD019643-Sample-210	Homo sapiens	brain	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN06	1	organism part	run 334	proteomic profiling by mass spectrometry	160927_AM_AUT01-DN06_Brain_Tue39L243_10_DDA_2_400-1000mz_msms44_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/160927_AM_AUT01-DN06_Brain_Tue39L243_10_DDA_2_400-1000mz_msms44_standard.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	brain	Human leukocyte antigen class II
PXD019643-Sample-210	Homo sapiens	brain	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN06	1	organism part	run 335	proteomic profiling by mass spectrometry	160927_AM_AUT01-DN06_Brain_Tue39L243_10_DDA_3_400-1000mz_msms45_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/160927_AM_AUT01-DN06_Brain_Tue39L243_10_DDA_3_400-1000mz_msms45_standard.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	brain	Human leukocyte antigen class II
PXD019643-Sample-214	Homo sapiens	adrenal gland	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN04	1	organism part	run 336	proteomic profiling by mass spectrometry	170802_AM_AUT01-DN04_AdrenalGland_Tue39L243_10_DDA_1_400-1000mz_msms10_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/170802_AM_AUT01-DN04_AdrenalGland_Tue39L243_10_DDA_1_400-1000mz_msms10_standard.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	adrenal gland	Human leukocyte antigen class II
PXD019643-Sample-214	Homo sapiens	adrenal gland	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN04	1	organism part	run 337	proteomic profiling by mass spectrometry	170802_AM_AUT01-DN04_AdrenalGland_Tue39L243_10_DDA_2_400-1000mz_msms11_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/170802_AM_AUT01-DN04_AdrenalGland_Tue39L243_10_DDA_2_400-1000mz_msms11_standard.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	adrenal gland	Human leukocyte antigen class II
PXD019643-Sample-214	Homo sapiens	adrenal gland	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN04	1	organism part	run 338	proteomic profiling by mass spectrometry	170802_AM_AUT01-DN04_AdrenalGland_Tue39L243_10_DDA_3_400-1000mz_msms12_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/170802_AM_AUT01-DN04_AdrenalGland_Tue39L243_10_DDA_3_400-1000mz_msms12_standard.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	adrenal gland	Human leukocyte antigen class II
PXD019643-Sample-217	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN09	1	organism part	run 339	proteomic profiling by mass spectrometry	180530_AM_AUT01-DN09_SmallIntestine_Tue39L243_10_DDA_1_400-1000mz_msms1_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/180530_AM_AUT01-DN09_SmallIntestine_Tue39L243_10_DDA_1_400-1000mz_msms1_standard.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-217	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN09	1	organism part	run 340	proteomic profiling by mass spectrometry	180530_AM_AUT01-DN09_SmallIntestine_Tue39L243_10_DDA_2_400-1000mz_msms2_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/180530_AM_AUT01-DN09_SmallIntestine_Tue39L243_10_DDA_2_400-1000mz_msms2_standard.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-217	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN09	1	organism part	run 341	proteomic profiling by mass spectrometry	180530_AM_AUT01-DN09_SmallIntestine_Tue39L243_10_DDA_3_400-1000mz_msms3_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/180530_AM_AUT01-DN09_SmallIntestine_Tue39L243_10_DDA_3_400-1000mz_msms3_standard.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-221	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN02	1	organism part	run 342	proteomic profiling by mass spectrometry	160316_DK_AUT01-DN02_Thyroid_Tue39L243_8_DDA_1_400-1000mz_msms19_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/160316_DK_AUT01-DN02_Thyroid_Tue39L243_8_DDA_1_400-1000mz_msms19_standard.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class II
PXD019643-Sample-221	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN02	1	organism part	run 343	proteomic profiling by mass spectrometry	160316_DK_AUT01-DN02_Thyroid_Tue39L243_8_DDA_2_400-1000mz_msms20_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/160316_DK_AUT01-DN02_Thyroid_Tue39L243_8_DDA_2_400-1000mz_msms20_standard.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class II
PXD019643-Sample-221	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN02	1	organism part	run 344	proteomic profiling by mass spectrometry	160316_DK_AUT01-DN02_Thyroid_Tue39L243_8_DDA_3_400-1000mz_msms21_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/160316_DK_AUT01-DN02_Thyroid_Tue39L243_8_DDA_3_400-1000mz_msms21_standard.raw	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class II
PXD019643-Sample-222	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN14	1	organism part	run 345	proteomic profiling by mass spectrometry	170612_AM_AUT01-DN14_Thyroid_Tue39L243_10_DDA_1_400-1000mz_msms17_standard.mzML	/mnt/daicx/pvc-afbfaa68-aa52-416c-b273-64fb016fd745/PXD019463/170612_AM_AUT01-DN14_Thyroid_Tue39L243_10_DDA_1_400-1000mz_msms17_standard.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class II
